compound_id,molecule_hash,smiles,pre-selection_counts,target_replicate_1,target_replicate_2,target_replicate_3,input_count,selected_count,scaffold_id
3354,hash_3354,CCCCC,20.0,5.0,7.0,23.0,20,17,hash_335
3355,hash_3355,CCCCCC,18.0,7.0,6.0,29.0,18,19,hash_335
3356,hash_3356,CCCCCCC,16.0,2.0,4.0,20.0,16,10,hash_335
3357,hash_3357,CCCCCCCC,11.0,4.0,7.0,25.0,11,16,hash_335
3358,hash_3358,CCCCCCCCC,18.0,3.0,7.0,25.0,18,15,hash_335
3359,hash_3359,CCCCCCCCCC,19.0,6.0,7.0,18.0,19,17,hash_335
3360,hash_3360,C,14.0,5.0,6.0,23.0,14,16,hash_336
3361,hash_3361,CC,23.0,6.0,2.0,25.0,23,13,hash_336
3362,hash_3362,CCC,18.0,5.0,5.0,19.0,18,14,hash_336
3363,hash_3363,CCCC,26.0,4.0,11.0,27.0,26,20,hash_336
3364,hash_3364,CCCCC,15.0,3.0,2.0,18.0,15,9,hash_336
3365,hash_3365,CCCCCC,34.0,8.0,4.0,25.0,34,17,hash_336
3366,hash_3366,CCCCCCC,16.0,8.0,7.0,26.0,16,20,hash_336
3367,hash_3367,CCCCCCCC,19.0,7.0,5.0,23.0,19,17,hash_336
3368,hash_3368,CCCCCCCCC,26.0,9.0,5.0,18.0,26,18,hash_336
3369,hash_3369,CCCCCCCCCC,25.0,5.0,1.0,17.0,25,9,hash_336
3370,hash_3370,C,24.0,2.0,5.0,24.0,24,12,hash_337
3371,hash_3371,CC,11.0,5.0,4.0,29.0,11,15,hash_337
3372,hash_3372,CCC,20.0,3.0,3.0,25.0,20,11,hash_337
3373,hash_3373,CCCC,15.0,4.0,1.0,28.0,15,11,hash_337
3374,hash_3374,CCCCC,22.0,4.0,9.0,22.0,22,17,hash_337
3375,hash_3375,CCCCCC,15.0,2.0,9.0,23.0,15,16,hash_337
3376,hash_3376,CCCCCCC,14.0,7.0,5.0,27.0,14,17,hash_337
3377,hash_3377,CCCCCCCC,28.0,5.0,6.0,19.0,28,15,hash_337
3378,hash_3378,CCCCCCCCC,20.0,4.0,2.0,20.0,20,10,hash_337
3379,hash_3379,CCCCCCCCCC,23.0,5.0,2.0,28.0,23,13,hash_337
3380,hash_3380,C,15.0,3.0,5.0,21.0,15,12,hash_338
3381,hash_3381,CC,15.0,1.0,5.0,23.0,15,11,hash_338
3382,hash_3382,CCC,17.0,1.0,5.0,23.0,17,11,hash_338
3383,hash_3383,CCCC,22.0,1.0,7.0,30.0,22,14,hash_338
3384,hash_3384,CCCCC,22.0,3.0,2.0,31.0,22,11,hash_338
3385,hash_3385,CCCCCC,28.0,7.0,3.0,25.0,28,15,hash_338
3386,hash_3386,CCCCCCC,16.0,10.0,5.0,26.0,16,20,hash_338
3387,hash_3387,CCCCCCCC,19.0,6.0,7.0,29.0,19,19,hash_338
3388,hash_3388,CCCCCCCCC,20.0,9.0,3.0,23.0,20,17,hash_338
3389,hash_3389,CCCCCCCCCC,14.0,2.0,6.0,25.0,14,13,hash_338
3390,hash_3390,C,22.0,7.0,1.0,25.0,22,13,hash_339
3391,hash_3391,CC,21.0,1.0,7.0,26.0,21,13,hash_339
3392,hash_3392,CCC,23.0,11.0,6.0,23.0,23,22,hash_339
3393,hash_3393,CCCC,19.0,12.0,7.0,15.0,19,22,hash_339
3394,hash_3394,CCCCC,17.0,6.0,2.0,27.0,17,13,hash_339
3395,hash_3395,CCCCCC,19.0,6.0,4.0,25.0,19,15,hash_339
3396,hash_3396,CCCCCCC,21.0,9.0,6.0,31.0,21,21,hash_339
3397,hash_3397,CCCCCCCC,18.0,4.0,2.0,29.0,18,12,hash_339
3398,hash_3398,CCCCCCCCC,21.0,4.0,8.0,19.0,21,16,hash_339
3399,hash_3399,CCCCCCCCCC,27.0,3.0,5.0,17.0,27,11,hash_339
3400,hash_3400,C,18.0,6.0,2.0,25.0,18,13,hash_340
3401,hash_3401,CC,19.0,3.0,3.0,29.0,19,12,hash_340
3402,hash_3402,CCC,19.0,7.0,1.0,31.0,19,14,hash_340
3403,hash_3403,CCCC,24.0,4.0,4.0,30.0,24,14,hash_340
3404,hash_3404,CCCCC,18.0,2.0,5.0,23.0,18,12,hash_340
3405,hash_3405,CCCCCC,18.0,4.0,3.0,20.0,18,11,hash_340
3406,hash_3406,CCCCCCC,14.0,7.0,2.0,21.0,14,13,hash_340
3407,hash_3407,CCCCCCCC,20.0,4.0,8.0,23.0,20,17,hash_340
3408,hash_3408,CCCCCCCCC,17.0,9.0,2.0,32.0,17,17,hash_340
3409,hash_3409,CCCCCCCCCC,20.0,4.0,6.0,33.0,20,17,hash_340
3410,hash_3410,C,13.0,3.0,6.0,18.0,13,13,hash_341
3411,hash_3411,CC,21.0,5.0,5.0,38.0,21,18,hash_341
3412,hash_3412,CCC,20.0,2.0,3.0,30.0,20,11,hash_341
3413,hash_3413,CCCC,13.0,2.0,4.0,26.0,13,11,hash_341
3414,hash_3414,CCCCC,24.0,3.0,4.0,25.0,24,12,hash_341
3415,hash_3415,CCCCCC,20.0,9.0,5.0,30.0,20,20,hash_341
3416,hash_3416,CCCCCCC,26.0,4.0,6.0,32.0,26,16,hash_341
3417,hash_3417,CCCCCCCC,21.0,7.0,4.0,28.0,21,17,hash_341
3418,hash_3418,CCCCCCCCC,23.0,5.0,0.0,26.0,23,10,hash_341
3419,hash_3419,CCCCCCCCCC,19.0,5.0,7.0,25.0,19,17,hash_341
3420,hash_3420,C,15.0,6.0,3.0,29.0,15,15,hash_342
3421,hash_3421,CC,20.0,4.0,5.0,26.0,20,14,hash_342
3422,hash_3422,CCC,14.0,3.0,8.0,25.0,14,16,hash_342
3423,hash_3423,CCCC,23.0,5.0,5.0,30.0,23,16,hash_342
3424,hash_3424,CCCCC,25.0,5.0,8.0,22.0,25,17,hash_342
3425,hash_3425,CCCCCC,21.0,9.0,5.0,23.0,21,19,hash_342
3426,hash_3426,CCCCCCC,18.0,3.0,1.0,34.0,18,11,hash_342
3427,hash_3427,CCCCCCCC,20.0,7.0,5.0,24.0,20,17,hash_342
3428,hash_3428,CCCCCCCCC,18.0,8.0,9.0,22.0,18,21,hash_342
3429,hash_3429,CCCCCCCCCC,19.0,6.0,6.0,15.0,19,15,hash_342
3430,hash_3430,C,25.0,9.0,6.0,27.0,25,20,hash_343
3431,hash_3431,CC,15.0,6.0,3.0,31.0,15,15,hash_343
3432,hash_3432,CCC,19.0,3.0,4.0,27.0,19,12,hash_343
3433,hash_3433,CCCC,20.0,3.0,4.0,17.0,20,10,hash_343
3434,hash_3434,CCCCC,15.0,6.0,4.0,26.0,15,15,hash_343
3435,hash_3435,CCCCCC,21.0,1.0,7.0,21.0,21,12,hash_343
3436,hash_3436,CCCCCCC,22.0,10.0,5.0,32.0,22,21,hash_343
3437,hash_3437,CCCCCCCC,27.0,9.0,6.0,21.0,27,19,hash_343
3438,hash_3438,CCCCCCCCC,21.0,2.0,6.0,19.0,21,12,hash_343
3439,hash_3439,CCCCCCCCCC,22.0,2.0,3.0,24.0,22,10,hash_343
3440,hash_3440,C,22.0,4.0,6.0,30.0,22,16,hash_344
3441,hash_3441,CC,21.0,10.0,4.0,28.0,21,20,hash_344
3442,hash_3442,CCC,20.0,2.0,5.0,23.0,20,12,hash_344
3443,hash_3443,CCCC,23.0,10.0,3.0,23.0,23,18,hash_344
3444,hash_3444,CCCCC,15.0,6.0,6.0,28.0,15,18,hash_344
3445,hash_3445,CCCCCC,10.0,11.0,2.0,32.0,10,19,hash_344
3446,hash_3446,CCCCCCC,20.0,5.0,6.0,31.0,20,17,hash_344
3447,hash_3447,CCCCCCCC,28.0,4.0,7.0,26.0,28,16,hash_344
3448,hash_3448,CCCCCCCCC,19.0,7.0,3.0,25.0,19,15,hash_344
3449,hash_3449,CCCCCCCCCC,13.0,5.0,7.0,27.0,13,17,hash_344
3450,hash_3450,C,17.0,5.0,5.0,26.0,17,15,hash_345
3451,hash_3451,CC,18.0,5.0,4.0,19.0,18,13,hash_345
3452,hash_3452,CCC,15.0,3.0,2.0,27.0,15,10,hash_345
3453,hash_3453,CCCC,22.0,10.0,7.0,24.0,22,22,hash_345
3454,hash_3454,CCCCC,14.0,4.0,4.0,25.0,14,13,hash_345
3455,hash_3455,CCCCCC,13.0,9.0,2.0,24.0,13,16,hash_345
3456,hash_3456,CCCCCCC,22.0,7.0,3.0,17.0,22,13,hash_345
3457,hash_3457,CCCCCCCC,21.0,6.0,8.0,26.0,21,19,hash_345
3458,hash_3458,CCCCCCCCC,24.0,3.0,5.0,25.0,24,13,hash_345
3459,hash_3459,CCCCCCCCCC,19.0,3.0,3.0,24.0,19,11,hash_345
3460,hash_3460,C,26.0,9.0,4.0,28.0,26,19,hash_346
3461,hash_3461,CC,27.0,4.0,3.0,30.0,27,13,hash_346
3462,hash_3462,CCC,15.0,5.0,8.0,24.0,15,18,hash_346
3463,hash_3463,CCCC,15.0,0.0,6.0,23.0,15,11,hash_346
3464,hash_3464,CCCCC,15.0,4.0,3.0,23.0,15,12,hash_346
3465,hash_3465,CCCCCC,21.0,2.0,4.0,27.0,21,11,hash_346
3466,hash_3466,CCCCCCC,16.0,2.0,2.0,15.0,16,7,hash_346
3467,hash_3467,CCCCCCCC,17.0,5.0,4.0,26.0,17,14,hash_346
3468,hash_3468,CCCCCCCCC,27.0,3.0,8.0,27.0,27,16,hash_346
3469,hash_3469,CCCCCCCCCC,20.0,3.0,3.0,22.0,20,10,hash_346
3470,hash_3470,C,14.0,4.0,8.0,26.0,14,17,hash_347
3471,hash_3471,CC,26.0,6.0,4.0,19.0,26,14,hash_347
3472,hash_3472,CCC,21.0,4.0,3.0,27.0,21,12,hash_347
3473,hash_3473,CCCC,27.0,11.0,2.0,20.0,27,17,hash_347
3474,hash_3474,CCCCC,16.0,9.0,6.0,24.0,16,20,hash_347
3475,hash_3475,CCCCCC,18.0,5.0,4.0,21.0,18,13,hash_347
3476,hash_3476,CCCCCCC,20.0,4.0,7.0,26.0,20,16,hash_347
3477,hash_3477,CCCCCCCC,21.0,6.0,4.0,28.0,21,16,hash_347
3478,hash_3478,CCCCCCCCC,20.0,4.0,4.0,32.0,20,14,hash_347
3479,hash_3479,CCCCCCCCCC,25.0,5.0,2.0,22.0,25,11,hash_347
3480,hash_3480,C,27.0,5.0,8.0,23.0,27,18,hash_348
3481,hash_3481,CC,21.0,3.0,4.0,28.0,21,13,hash_348
3482,hash_3482,CCC,16.0,8.0,8.0,19.0,16,20,hash_348
3483,hash_3483,CCCC,13.0,6.0,2.0,27.0,13,13,hash_348
3484,hash_3484,CCCCC,24.0,4.0,6.0,20.0,24,14,hash_348
3485,hash_3485,CCCCCC,21.0,4.0,5.0,25.0,21,14,hash_348
3486,hash_3486,CCCCCCC,26.0,7.0,2.0,36.0,26,16,hash_348
3487,hash_3487,CCCCCCCC,28.0,2.0,6.0,27.0,28,13,hash_348
3488,hash_3488,CCCCCCCCC,17.0,3.0,11.0,24.0,17,19,hash_348
3489,hash_3489,CCCCCCCCCC,16.0,4.0,7.0,23.0,16,16,hash_348
3490,hash_3490,C,22.0,9.0,6.0,31.0,22,21,hash_349
3491,hash_3491,CC,17.0,7.0,4.0,20.0,17,15,hash_349
3492,hash_3492,CCC,27.0,2.0,3.0,14.0,27,8,hash_349
3493,hash_3493,CCCC,30.0,5.0,7.0,27.0,30,17,hash_349
3494,hash_3494,CCCCC,14.0,3.0,9.0,17.0,14,15,hash_349
3495,hash_3495,CCCCCC,28.0,5.0,7.0,23.0,28,17,hash_349
3496,hash_3496,CCCCCCC,18.0,3.0,7.0,16.0,18,13,hash_349
3497,hash_3497,CCCCCCCC,19.0,4.0,7.0,24.0,19,16,hash_349
3498,hash_3498,CCCCCCCCC,18.0,8.0,8.0,34.0,18,23,hash_349
3499,hash_3499,CCCCCCCCCC,20.0,5.0,3.0,20.0,20,12,hash_349
3500,hash_3500,C,19.0,1.0,5.0,31.0,19,12,hash_350
3501,hash_3501,CC,26.0,7.0,3.0,25.0,26,15,hash_350
3502,hash_3502,CCC,15.0,6.0,5.0,21.0,15,15,hash_350
3503,hash_3503,CCCC,21.0,3.0,4.0,23.0,21,12,hash_350
3504,hash_3504,CCCCC,24.0,3.0,4.0,25.0,24,12,hash_350
3505,hash_3505,CCCCCC,13.0,5.0,8.0,30.0,13,19,hash_350
3506,hash_3506,CCCCCCC,26.0,6.0,10.0,24.0,26,21,hash_350
3507,hash_3507,CCCCCCCC,29.0,4.0,3.0,25.0,29,12,hash_350
3508,hash_3508,CCCCCCCCC,22.0,4.0,5.0,23.0,22,14,hash_350
3509,hash_3509,CCCCCCCCCC,27.0,5.0,7.0,30.0,27,18,hash_350
3510,hash_3510,C,12.0,4.0,7.0,25.0,12,16,hash_351
3511,hash_3511,CC,17.0,1.0,1.0,18.0,17,6,hash_351
3512,hash_3512,CCC,21.0,5.0,1.0,19.0,21,10,hash_351
3513,hash_3513,CCCC,16.0,10.0,4.0,23.0,16,19,hash_351
3514,hash_3514,CCCCC,22.0,4.0,9.0,26.0,22,18,hash_351
3515,hash_3515,CCCCCC,15.0,3.0,3.0,17.0,15,9,hash_351
3516,hash_3516,CCCCCCC,21.0,5.0,3.0,29.0,21,14,hash_351
3517,hash_3517,CCCCCCCC,17.0,7.0,4.0,26.0,17,16,hash_351
3518,hash_3518,CCCCCCCCC,22.0,2.0,6.0,24.0,22,13,hash_351
3519,hash_3519,CCCCCCCCCC,20.0,8.0,7.0,19.0,20,19,hash_351
3520,hash_3520,C,13.0,6.0,6.0,33.0,13,19,hash_352
3521,hash_3521,CC,22.0,7.0,4.0,26.0,22,16,hash_352
3522,hash_3522,CCC,21.0,6.0,5.0,31.0,21,17,hash_352
3523,hash_3523,CCCC,13.0,8.0,3.0,24.0,13,16,hash_352
3524,hash_3524,CCCCC,26.0,4.0,7.0,17.0,26,14,hash_352
3525,hash_3525,CCCCCC,17.0,5.0,5.0,29.0,17,16,hash_352
3526,hash_3526,CCCCCCC,26.0,6.0,5.0,23.0,26,16,hash_352
3527,hash_3527,CCCCCCCC,14.0,2.0,4.0,18.0,14,10,hash_352
3528,hash_3528,CCCCCCCCC,23.0,9.0,4.0,34.0,23,20,hash_352
3529,hash_3529,CCCCCCCCCC,19.0,9.0,1.0,18.0,19,14,hash_352
3530,hash_3530,C,20.0,4.0,3.0,28.0,20,13,hash_353
3531,hash_3531,CC,14.0,3.0,4.0,17.0,14,10,hash_353
3532,hash_3532,CCC,27.0,7.0,6.0,26.0,27,18,hash_353
3533,hash_3533,CCCC,16.0,5.0,5.0,23.0,16,15,hash_353
3534,hash_3534,CCCCC,18.0,4.0,4.0,28.0,18,14,hash_353
3535,hash_3535,CCCCCC,19.0,8.0,4.0,31.0,19,18,hash_353
3536,hash_3536,CCCCCCC,24.0,4.0,5.0,26.0,24,14,hash_353
3537,hash_3537,CCCCCCCC,25.0,1.0,4.0,13.0,25,8,hash_353
3538,hash_3538,CCCCCCCCC,29.0,4.0,6.0,28.0,29,16,hash_353
3539,hash_3539,CCCCCCCCCC,18.0,3.0,6.0,24.0,18,14,hash_353
3540,hash_3540,C,19.0,4.0,6.0,25.0,19,15,hash_354
3541,hash_3541,CC,17.0,7.0,4.0,23.0,17,16,hash_354
3542,hash_3542,CCC,19.0,6.0,5.0,31.0,19,17,hash_354
3543,hash_3543,CCCC,17.0,5.0,4.0,28.0,17,15,hash_354
3544,hash_3544,CCCCC,19.0,5.0,2.0,26.0,19,12,hash_354
3545,hash_3545,CCCCCC,20.0,6.0,6.0,23.0,20,17,hash_354
3546,hash_3546,CCCCCCC,20.0,2.0,7.0,25.0,20,14,hash_354
3547,hash_3547,CCCCCCCC,19.0,6.0,2.0,33.0,19,15,hash_354
3548,hash_3548,CCCCCCCCC,27.0,10.0,7.0,26.0,27,22,hash_354
3549,hash_3549,CCCCCCCCCC,23.0,3.0,7.0,30.0,23,16,hash_354
3550,hash_3550,C,14.0,8.0,6.0,29.0,14,20,hash_355
3551,hash_3551,CC,17.0,5.0,5.0,27.0,17,15,hash_355
3552,hash_3552,CCC,23.0,4.0,1.0,23.0,23,10,hash_355
3553,hash_3553,CCCC,31.0,4.0,5.0,22.0,31,13,hash_355
3554,hash_3554,CCCCC,29.0,6.0,6.0,21.0,29,16,hash_355
3555,hash_3555,CCCCCC,18.0,6.0,7.0,29.0,18,19,hash_355
3556,hash_3556,CCCCCCC,19.0,6.0,5.0,23.0,19,16,hash_355
3557,hash_3557,CCCCCCCC,19.0,4.0,5.0,20.0,19,13,hash_355
3558,hash_3558,CCCCCCCCC,16.0,8.0,7.0,29.0,16,21,hash_355
3559,hash_3559,CCCCCCCCCC,21.0,10.0,2.0,31.0,21,18,hash_355
3560,hash_3560,C,28.0,4.0,4.0,30.0,28,14,hash_356
3561,hash_3561,CC,17.0,4.0,3.0,33.0,17,14,hash_356
3562,hash_3562,CCC,24.0,4.0,5.0,16.0,24,12,hash_356
3563,hash_3563,CCCC,24.0,2.0,5.0,23.0,24,12,hash_356
3564,hash_3564,CCCCC,14.0,6.0,7.0,30.0,14,19,hash_356
3565,hash_3565,CCCCCC,21.0,3.0,5.0,25.0,21,13,hash_356
3566,hash_3566,CCCCCCC,20.0,11.0,3.0,29.0,20,20,hash_356
3567,hash_3567,CCCCCCCC,23.0,4.0,1.0,31.0,23,11,hash_356
3568,hash_3568,CCCCCCCCC,17.0,3.0,6.0,21.0,17,13,hash_356
3569,hash_3569,CCCCCCCCCC,33.0,6.0,5.0,27.0,33,16,hash_356
3570,hash_3570,C,17.0,3.0,2.0,20.0,17,9,hash_357
3571,hash_3571,CC,16.0,5.0,8.0,25.0,16,18,hash_357
3572,hash_3572,CCC,20.0,4.0,6.0,17.0,20,13,hash_357
3573,hash_3573,CCCC,29.0,5.0,5.0,26.0,29,15,hash_357
3574,hash_3574,CCCCC,29.0,3.0,5.0,27.0,29,13,hash_357
3575,hash_3575,CCCCCC,16.0,4.0,7.0,21.0,16,15,hash_357
3576,hash_3576,CCCCCCC,29.0,6.0,6.0,23.0,29,17,hash_357
3577,hash_3577,CCCCCCCC,18.0,5.0,4.0,17.0,18,12,hash_357
3578,hash_3578,CCCCCCCCC,24.0,9.0,5.0,26.0,24,19,hash_357
3579,hash_3579,CCCCCCCCCC,24.0,0.0,4.0,28.0,24,10,hash_357
3580,hash_3580,C,21.0,3.0,3.0,17.0,21,9,hash_358
3581,hash_3581,CC,19.0,10.0,3.0,28.0,19,19,hash_358
3582,hash_3582,CCC,18.0,3.0,5.0,23.0,18,13,hash_358
3583,hash_3583,CCCC,19.0,5.0,1.0,23.0,19,11,hash_358
3584,hash_3584,CCCCC,20.0,4.0,3.0,24.0,20,12,hash_358
3585,hash_3585,CCCCCC,30.0,6.0,6.0,26.0,30,17,hash_358
3586,hash_3586,CCCCCCC,24.0,5.0,7.0,25.0,24,17,hash_358
3587,hash_3587,CCCCCCCC,13.0,14.0,4.0,24.0,13,23,hash_358
3588,hash_3588,CCCCCCCCC,26.0,6.0,9.0,22.0,26,19,hash_358
3589,hash_3589,CCCCCCCCCC,17.0,5.0,9.0,27.0,17,19,hash_358
3590,hash_3590,C,20.0,4.0,1.0,19.0,20,9,hash_359
3591,hash_3591,CC,18.0,7.0,11.0,25.0,18,23,hash_359
3592,hash_3592,CCC,28.0,8.0,3.0,23.0,28,16,hash_359
3593,hash_3593,CCCC,19.0,6.0,6.0,25.0,19,17,hash_359
3594,hash_3594,CCCCC,24.0,4.0,4.0,23.0,24,13,hash_359
3595,hash_3595,CCCCCC,23.0,6.0,5.0,31.0,23,17,hash_359
3596,hash_3596,CCCCCCC,25.0,8.0,4.0,26.0,25,17,hash_359
3597,hash_3597,CCCCCCCC,22.0,5.0,6.0,28.0,22,17,hash_359
3598,hash_3598,CCCCCCCCC,18.0,5.0,7.0,27.0,18,17,hash_359
3599,hash_3599,CCCCCCCCCC,23.0,4.0,4.0,29.0,23,14,hash_359
3600,hash_3600,C,15.0,3.0,7.0,26.0,15,15,hash_360
3601,hash_3601,CC,20.0,2.0,6.0,18.0,20,12,hash_360
3602,hash_3602,CCC,19.0,4.0,3.0,25.0,19,12,hash_360
3603,hash_3603,CCCC,23.0,2.0,11.0,30.0,23,19,hash_360
3604,hash_3604,CCCCC,23.0,3.0,4.0,25.0,23,12,hash_360
3605,hash_3605,CCCCCC,22.0,4.0,4.0,22.0,22,12,hash_360
3606,hash_3606,CCCCCCC,23.0,5.0,7.0,22.0,23,16,hash_360
3607,hash_3607,CCCCCCCC,17.0,7.0,3.0,21.0,17,14,hash_360
3608,hash_3608,CCCCCCCCC,14.0,6.0,4.0,19.0,14,14,hash_360
3609,hash_3609,CCCCCCCCCC,13.0,5.0,1.0,25.0,13,11,hash_360
3610,hash_3610,C,23.0,5.0,1.0,18.0,23,10,hash_361
3611,hash_3611,CC,17.0,3.0,4.0,30.0,17,13,hash_361
3612,hash_3612,CCC,20.0,6.0,6.0,34.0,20,19,hash_361
3613,hash_3613,CCCC,19.0,3.0,4.0,17.0,19,10,hash_361
3614,hash_3614,CCCCC,15.0,8.0,3.0,18.0,15,15,hash_361
3615,hash_3615,CCCCCC,17.0,5.0,6.0,23.0,17,16,hash_361
3616,hash_3616,CCCCCCC,20.0,6.0,15.0,27.0,20,26,hash_361
3617,hash_3617,CCCCCCCC,19.0,8.0,10.0,17.0,19,21,hash_361
3618,hash_3618,CCCCCCCCC,21.0,5.0,6.0,32.0,21,17,hash_361
3619,hash_3619,CCCCCCCCCC,17.0,4.0,4.0,25.0,17,13,hash_361
3620,hash_3620,C,24.0,7.0,7.0,22.0,24,18,hash_362
3621,hash_3621,CC,25.0,2.0,2.0,26.0,25,9,hash_362
3622,hash_3622,CCC,16.0,7.0,5.0,25.0,16,17,hash_362
3623,hash_3623,CCCC,19.0,6.0,3.0,11.0,19,11,hash_362
3624,hash_3624,CCCCC,16.0,4.0,8.0,26.0,16,17,hash_362
3625,hash_3625,CCCCCC,15.0,6.0,5.0,23.0,15,16,hash_362
3626,hash_3626,CCCCCCC,17.0,6.0,7.0,27.0,17,18,hash_362
3627,hash_3627,CCCCCCCC,23.0,5.0,4.0,21.0,23,13,hash_362
3628,hash_3628,CCCCCCCCC,31.0,4.0,3.0,26.0,31,12,hash_362
3629,hash_3629,CCCCCCCCCC,19.0,5.0,5.0,27.0,19,15,hash_362
3630,hash_3630,C,23.0,5.0,4.0,25.0,23,14,hash_363
3631,hash_3631,CC,19.0,8.0,3.0,23.0,19,16,hash_363
3632,hash_3632,CCC,24.0,5.0,5.0,33.0,24,17,hash_363
3633,hash_3633,CCCC,28.0,5.0,4.0,22.0,28,13,hash_363
3634,hash_3634,CCCCC,17.0,6.0,5.0,24.0,17,16,hash_363
3635,hash_3635,CCCCCC,21.0,3.0,4.0,21.0,21,11,hash_363
3636,hash_3636,CCCCCCC,25.0,7.0,5.0,27.0,25,17,hash_363
3637,hash_3637,CCCCCCCC,25.0,3.0,3.0,25.0,25,11,hash_363
3638,hash_3638,CCCCCCCCC,17.0,3.0,3.0,32.0,17,12,hash_363
3639,hash_3639,CCCCCCCCCC,18.0,4.0,9.0,25.0,18,18,hash_363
3640,hash_3640,C,23.0,2.0,8.0,27.0,23,15,hash_364
3641,hash_3641,CC,22.0,6.0,3.0,25.0,22,14,hash_364
3642,hash_3642,CCC,18.0,6.0,1.0,23.0,18,12,hash_364
3643,hash_3643,CCCC,29.0,3.0,2.0,26.0,29,10,hash_364
3644,hash_3644,CCCCC,18.0,5.0,8.0,21.0,18,17,hash_364
3645,hash_3645,CCCCCC,22.0,1.0,4.0,26.0,22,10,hash_364
3646,hash_3646,CCCCCCC,10.0,8.0,5.0,30.0,10,19,hash_364
3647,hash_3647,CCCCCCCC,19.0,10.0,2.0,23.0,19,17,hash_364
3648,hash_3648,CCCCCCCCC,16.0,2.0,2.0,24.0,16,9,hash_364
3649,hash_3649,CCCCCCCCCC,20.0,9.0,4.0,28.0,20,19,hash_364
3650,hash_3650,C,25.0,7.0,4.0,23.0,25,16,hash_365
3651,hash_3651,CC,19.0,4.0,9.0,22.0,19,17,hash_365
3652,hash_3652,CCC,23.0,5.0,5.0,24.0,23,15,hash_365
3653,hash_3653,CCCC,23.0,3.0,6.0,26.0,23,14,hash_365
3654,hash_3654,CCCCC,19.0,6.0,4.0,19.0,19,14,hash_365
3655,hash_3655,CCCCCC,19.0,6.0,3.0,30.0,19,15,hash_365
3656,hash_3656,CCCCCCC,24.0,6.0,4.0,29.0,24,16,hash_365
3657,hash_3657,CCCCCCCC,16.0,5.0,2.0,26.0,16,12,hash_365
3658,hash_3658,CCCCCCCCC,25.0,6.0,6.0,22.0,25,16,hash_365
3659,hash_3659,CCCCCCCCCC,17.0,7.0,3.0,37.0,17,17,hash_365
3660,hash_3660,C,26.0,6.0,6.0,20.0,26,16,hash_366
3661,hash_3661,CC,17.0,6.0,4.0,22.0,17,14,hash_366
3662,hash_3662,CCC,24.0,10.0,5.0,26.0,24,20,hash_366
3663,hash_3663,CCCC,26.0,11.0,5.0,27.0,26,21,hash_366
3664,hash_3664,CCCCC,7.0,7.0,7.0,23.0,7,19,hash_366
3665,hash_3665,CCCCCC,14.0,7.0,5.0,19.0,14,16,hash_366
3666,hash_3666,CCCCCCC,21.0,2.0,4.0,29.0,21,12,hash_366
3667,hash_3667,CCCCCCCC,22.0,6.0,6.0,25.0,22,17,hash_366
3668,hash_3668,CCCCCCCCC,18.0,5.0,4.0,26.0,18,14,hash_366
3669,hash_3669,CCCCCCCCCC,20.0,6.0,7.0,26.0,20,18,hash_366
3670,hash_3670,C,17.0,1.0,6.0,17.0,17,10,hash_367
3671,hash_3671,CC,16.0,3.0,6.0,26.0,16,14,hash_367
3672,hash_3672,CCC,29.0,3.0,6.0,19.0,29,13,hash_367
3673,hash_3673,CCCC,20.0,1.0,8.0,22.0,20,13,hash_367
3674,hash_3674,CCCCC,19.0,4.0,10.0,28.0,19,20,hash_367
3675,hash_3675,CCCCCC,19.0,3.0,8.0,28.0,19,17,hash_367
3676,hash_3676,CCCCCCC,19.0,6.0,6.0,17.0,19,15,hash_367
3677,hash_3677,CCCCCCCC,21.0,4.0,3.0,22.0,21,11,hash_367
3678,hash_3678,CCCCCCCCC,30.0,5.0,4.0,32.0,30,15,hash_367
3679,hash_3679,CCCCCCCCCC,25.0,4.0,8.0,21.0,25,16,hash_367
3680,hash_3680,C,24.0,4.0,6.0,23.0,24,15,hash_368
3681,hash_3681,CC,22.0,6.0,4.0,27.0,22,15,hash_368
3682,hash_3682,CCC,20.0,3.0,7.0,27.0,20,15,hash_368
3683,hash_3683,CCCC,35.0,3.0,11.0,30.0,35,20,hash_368
3684,hash_3684,CCCCC,30.0,5.0,4.0,28.0,30,15,hash_368
3685,hash_3685,CCCCCC,17.0,8.0,8.0,19.0,17,20,hash_368
3686,hash_3686,CCCCCCC,12.0,3.0,3.0,23.0,12,11,hash_368
3687,hash_3687,CCCCCCCC,21.0,3.0,7.0,27.0,21,15,hash_368
3688,hash_3688,CCCCCCCCC,19.0,5.0,5.0,21.0,19,14,hash_368
3689,hash_3689,CCCCCCCCCC,11.0,5.0,2.0,26.0,11,12,hash_368
3690,hash_3690,C,19.0,7.0,10.0,22.0,19,21,hash_369
3691,hash_3691,CC,27.0,3.0,9.0,26.0,27,17,hash_369
3692,hash_3692,CCC,14.0,3.0,3.0,19.0,14,10,hash_369
3693,hash_3693,CCCC,23.0,6.0,4.0,22.0,23,14,hash_369
3694,hash_3694,CCCCC,20.0,2.0,6.0,24.0,20,13,hash_369
3695,hash_3695,CCCCCC,13.0,5.0,7.0,26.0,13,17,hash_369
3696,hash_3696,CCCCCCC,27.0,6.0,2.0,18.0,27,12,hash_369
